0, 0, 10000, 10000.0, 660.8074951171875, 2024-02-19
0, 0, 10000, 10000.0, 669.5792236328125, 2024-02-20
0, 0, 10000, 10000.0, 663.7313232421875, 2024-02-21
0, 0, 10000, 10000.0, 674.452392578125, 2024-02-22
0, 0, 10000, 10000.0, 679.3256225585938, 2024-02-23
0, 0, 10000, 10000.0, 680.3003540039062, 2024-02-26
0, 0, 10000, 10000.0, 680.3003540039062, 2024-02-27
0, 0, 10000, 10000.0, 672.503173828125, 2024-02-29
0, 0, 10000, 10000.0, 671.528564453125, 2024-03-01
0, 0, 10000, 10000.0, 706.6156005859375, 2024-03-04
0, 0, 10000, 10000.0, 711.4888305664062, 2024-03-05
0, 0, 10000, 10000.0, 716.362060546875, 2024-03-06
0, 0, 10000, 10000.0, 740.7281494140625, 2024-03-07
0, 0, 10000, 10000.0, 764.1195068359375, 2024-03-08
0, 0, 10000, 10000.0, 746.5759887695312, 2024-03-11
0, 0, 10000, 10000.0, 750.4744873046875, 2024-03-12
0, 0, 10000, 10000.0, 759.2462768554688, 2024-03-13
0, 0, 10000, 10000.0, 764.1195068359375, 2024-03-14
0, 0, 10000, 10000.0, 733.9056396484375, 2024-03-15
0, 0, 10000, 10000.0, 748.103759765625, 2024-03-18
0, 0, 10000, 10000.0, 746.145263671875, 2024-03-19
0, 0, 10000, 10000.0, 742.228515625, 2024-03-20
0, 0, 10000, 10000.0, 767.6875610351562, 2024-03-21
0, 0, 10000, 10000.0, 768.6666870117188, 2024-03-22
0, 0, 10000, 10000.0, 763.770751953125, 2024-03-25
0, 0, 10000, 10000.0, 765.7291870117188, 2024-03-26
0, 0, 10000, 10000.0, 762.7915649414062, 2024-03-27
0, 0, 10000, 10000.0, 752.9996948242188, 2024-03-28
0, 0, 10000, 10000.0, 759.85400390625, 2024-03-29
0, 0, 10000, 10000.0, 753.9788208007812, 2024-04-01
0, 0, 10000, 10000.0, 773.562744140625, 2024-04-02
2, 2, 8472.45849609375, 10000.0, 763.770751953125, 2024-04-03
11.0, 13.0, 38.66571044921875, 10005.875366210938, 766.7084350585938, 2024-04-08
0, 13.0, 38.66571044921875, 10464.136474609375, 801.9592895507812, 2024-04-09
0, 13.0, 38.66571044921875, 10413.219543457031, 798.0426025390625, 2024-04-10
0, 13.0, 38.66571044921875, 10476.86669921875, 802.9385375976562, 2024-04-11
0, 13.0, 38.66571044921875, 10451.407043457031, 800.9801025390625, 2024-04-12
0, 13.0, 38.66571044921875, 10298.652282714844, 789.229736328125, 2024-04-15
0, 13.0, 38.66571044921875, 10069.521728515625, 771.6043090820312, 2024-04-16
0, 13.0, 38.66571044921875, 10273.195007324219, 787.271484375, 2024-04-17
0, 13.0, 38.66571044921875, 10273.195007324219, 787.271484375, 2024-04-18
0, 13.0, 38.66571044921875, 9585.800170898438, 734.3949584960938, 2024-04-19
0, 13.0, 38.66571044921875, 9483.964721679688, 726.5614624023438, 2024-04-22
0, 13.0, 38.66571044921875, 9636.718688964844, 738.311767578125, 2024-04-23
0, 13.0, 38.66571044921875, 10005.875366210938, 766.7084350585938, 2024-04-24
0, 13.0, 38.66571044921875, 9789.473449707031, 750.0621337890625, 2024-04-25
0, 13.0, 38.66571044921875, 9993.145141601562, 765.7291870117188, 2024-04-26
0, 13.0, 38.66571044921875, 10158.629333496094, 778.458740234375, 2024-04-29
0, 13.0, 38.66571044921875, 10094.981384277344, 773.562744140625, 2024-04-30
0, 13.0, 38.66571044921875, 9865.850036621094, 755.937255859375, 2024-05-02
0, 13.0, 38.66571044921875, 9967.685485839844, 763.770751953125, 2024-05-03
0, 13.0, 38.66571044921875, 10044.062866210938, 769.6459350585938, 2024-05-06
0, 13.0, 38.66571044921875, 10222.277282714844, 783.354736328125, 2024-05-07
0, 13.0, 38.66571044921875, 10247.7353515625, 785.3130493164062, 2024-05-08
0, 13.0, 38.66571044921875, 10171.357971191406, 779.4378662109375, 2024-05-09
0, 13.0, 38.66571044921875, 10247.7353515625, 785.3130493164062, 2024-05-10
0, 13.0, 38.66571044921875, 10464.136474609375, 801.9592895507812, 2024-05-13
0, 13.0, 38.66571044921875, 10540.513854980469, 807.83447265625, 2024-05-14
0, 13.0, 38.66571044921875, 10718.726684570312, 821.5431518554688, 2024-05-15
0, 13.0, 38.66571044921875, 10744.186340332031, 823.5015869140625, 2024-05-16
0, 13.0, 38.66571044921875, 10667.809753417969, 817.62646484375, 2024-05-17
0, 13.0, 38.66571044921875, 10667.809753417969, 817.62646484375, 2024-05-20
0, 13.0, 38.66571044921875, 10744.186340332031, 823.5015869140625, 2024-05-21
0, 13.0, 38.66571044921875, 11036.96484375, 846.0230102539062, 2024-05-22
0, 13.0, 38.66571044921875, 11176.989379882812, 856.7941284179688, 2024-05-23
0, 13.0, 38.66571044921875, 11075.153137207031, 848.9605712890625, 2024-05-24
0, 13.0, 38.66571044921875, 11100.611999511719, 850.9189453125, 2024-05-27
0, 13.0, 38.66571044921875, 11049.695068359375, 847.0022583007812, 2024-05-28
0, 13.0, 38.66571044921875, 10947.858032226562, 839.1686401367188, 2024-05-29
0, 13.0, 38.66571044921875, 10705.998046875, 820.5640258789062, 2024-05-30
0, 13.0, 38.66571044921875, 10489.596130371094, 803.917724609375, 2024-05-31
0, 13.0, 38.66571044921875, 10807.83349609375, 828.3975219726562, 2024-06-03
0, 13.0, 38.66571044921875, 10718.726684570312, 821.5431518554688, 2024-06-04
0, 13.0, 38.66571044921875, 10909.669738769531, 836.2310791015625, 2024-06-05
